Geneid,SRR6710302,SRR6710303,SRR6710304,SRR6710305,SRR6710306,SRR6710307,SRR6710308,SRR6710309,SRR6710310,SRR6710311,SRR6710312,SRR6710313,SRR6710314,SRR6710315,SRR6710316,SRR6710317,SRR6710318,SRR6710319,SRR6710320,SRR6710321,SRR6710322,SRR6710323,SRR6710324,SRR6710325,SRR6710326,SRR6710327,SRR6710328,SRR6710329,SRR6710330,SRR6710331,SRR6710332,SRR6710333,SRR6710334,SRR6710335,SRR6710336,SRR6710337,SRR6710338,SRR6710339,SRR6710340,SRR6710341,SRR6710342,SRR6710343,SRR6710344,SRR6710345,SRR6710346,SRR6710347,SRR6710348,SRR6710349,SRR6710350,SRR6710351,SRR6710352,SRR6710353,SRR6710354,SRR6710355,SRR6710356,SRR6710357,SRR6710358,SRR6710359,SRR6710360,SRR6710361,SRR6710362,SRR6710363,SRR6710364,SRR6710365,SRR6710366,SRR6710367,SRR6710368,SRR6710369,SRR6710370,SRR6710371,SRR6710372,SRR6710373,SRR6710374,SRR6710375,SRR6710376,SRR6710377,SRR6710378,SRR6710379,SRR6710380,SRR6710381,SRR6710382,SRR6710383,SRR6710384,SRR6710385,SRR6710386,SRR6710387,SRR6710388,SRR6710389,SRR6710390,SRR6710391,SRR6710392,SRR6710393,SRR6710394,SRR6710395,SRR6710396,SRR6710397,SRR6710398,SRR6710399,SRR6710400,SRR6710401,SRR6710402,SRR6710403,SRR6710404,SRR6710405,SRR6710406,SRR6710407,SRR6710408,SRR6710409,SRR6710410,SRR6710411,SRR6710412,SRR6710413,SRR6710414,SRR6710415,SRR6710416,SRR6710417,SRR6710418,SRR6710419,SRR6710420,SRR6710421,SRR6710422,SRR6710423,SRR6710424,SRR6710425,SRR6710426,SRR6710427,SRR6710428
ENSG00000240579.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
ENSG00000279078.1,0,0,0,0,0,10,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,2,0,0,0,0,2,2,224,0,0,0,1032,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,499,37,52,520,2,0,16,681,348,506,711,0,118,392,635,2,14,74,0,304,692,0,16,266,478,0,332,608,21,0,376,14,169,0,590,2,2,0,0,175,61,0,0,270,95,517,0,613,1266,226,0,864,0,0,1152,616,267,436,34,850,718
ENSG00000128594.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207588.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0
ENSG00000174697.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000272915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000106344.6,4,0,0,0,0,0,796,160,0,0,0,4,0,0,0,84,0,0,0,1471,0,4,0,2,0,52,0,0,0,0,0,816,0,0,7603,287,0,4,0,0,0,112,0,0,0,0,15,0,0,2,4,0,0,203,0,0,0,8,0,30,0,2,0,2246,44,1054,25,2,75,30,1845,990,110,911,0,2583,348,110,1273,47,570,829,230,999,285,1178,222,765,0,3502,91,0,865,293,1997,108,9,19,1089,45,233,176,0,61,0,395,637,0,308,147,1182,888,0,269,8,807,0,1493,2,236,1409,235,4590,2675,145,2247,0
ENSG00000106348.14,5,0,403,0,0,384,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,0,0,0,0,0,0,2,0,0,0,0,8,0,110,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0,0,0,0,0,2,0,4,0,0,0,44,412,297,0,620,15,146,380,258,642,0,4,0,22,15,38,594,16,3,0,0,0,6,4,338,4,34,6,0,0,408,2,0,0,59,0,12,0,14,0,540,0,16,0,48,583,0,155,0,220,11,2660,0,0,0,0,22,22,100,0,50
ENSG00000135245.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,790,420,0,0,0,0,0,0,137,479,640,0,0,49,0,0,180,0,408,0,17,0,0,0,0,0,0,0,0,0,0,0,423,14,0,99,0,52,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0
ENSG00000165055.13,0,20,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,6,0,33,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,6,0,73,0,8,0,0,12,0,2,0,2,1,0,0,0,5,0,1,112,195,0,39,323,67,229,52,124,0,63,91,86,407,273,484,3,1131,141,2142,0,132,208,327,1156,0,477,460,626,1,309,209,82,1254,174,272,112,633,204,10,373,0,58,141,206,657,4,61,177,254,0,353,101,0,150,637,217,25,0,292,368,204,0,1028,0
ENSG00000276988.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273270.1,0,0,0,30,0,0,0,1,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,12,3,0,30,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,10,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
ENSG00000242588.4,0,0,10,0,0,0,0,0,0,4,119,0,0,5,0,5,0,221,0,2,0,0,0,1,0,0,216,0,4238,0,0,0,0,0,0,0,0,0,0,0,79,0,8,0,0,0,2574,0,0,0,11,147,0,0,0,0,20,1336,3,461,0,0,0,0,0,102,0,0,1,1062,0,3,0,632,0,2,0,0,0,0,51,133,230,0,0,0,0,0,197,0,6,0,0,22,123,54,0,0,0,0,0,23,0,0,5,0,0,0,106,160,2,62,0,0,0,82,1,0,0,66,74,0,28,875,50,0,0
ENSG00000213280.2,14,16,6,10,8,4,8,10,14,44,0,6,8,18,4,2,24,10,24,0,32,14,2,0,0,6,2,0,0,2,2,18,18,8,0,2,4,4,6,4,4,2,8,26,28,10,0,0,0,8,9,282,0,8,2,2,24,10,4,2,18,6,0,10,20,12,16,10,8,6,22,22,20,18,8,18,10,113,8,24,4,2,12,38,28,18,14,4,36,18,22,18,4,12,10,14,20,28,88,14,12,6,36,26,14,12,10,10,24,2,20,16,0,12,10,8,16,25,8,30,2,36,18,12,30,18,0
ENSG00000223189.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243302.3,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,39,0,2,0,0,201,0,0,0,0,0,63,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,16,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230715.3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229413.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243679.1,90,0,368,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1176,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,2,0,2,167,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271553.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,2,0,0,0,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,2,0,2585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,2,0,0,54,1330,0,0,0,1,0,0,0,1136,0,0,0,0,0,0,0,0,428,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0
ENSG00000205085.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
ENSG00000270810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0
ENSG00000271344.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135248.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000128595.14,720,47,1381,54,1845,7072,2185,884,3346,3352,0,2,2,1870,4,2157,1160,14,398,7,8,2677,502,3828,1035,6,2186,5,0,118,0,4,1481,828,2830,1210,4462,3984,193,8855,704,966,2,4078,1058,1793,154,19,656,2,10,752,3,52,758,2,7,5,0,140,1920,14,9994,0,4,6063,5569,6879,6504,1651,5969,3722,6343,6126,6356,3325,6480,1708,6616,10222,6502,8359,7918,4081,15661,10063,2815,1385,2879,11713,4674,2665,7620,3532,4273,5310,347,5803,6885,4025,907,11534,913,4221,3685,9951,1789,1359,4994,3011,4775,10138,16,3258,1291,8078,1972,12527,499,7695,3185,9421,4152,2559,2522,11181,11
ENSG00000244218.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2,0,0,0,0,0,6,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,6,0
ENSG00000128617.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,47,0,0,0,2,0,0,0,0,0,0,0,0,262,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,80,0,0,0,108,0,348,0,142,0,2,0,0,0,0,0,221,0,260,297,226,0,87,229,198,153,6,1,0,368,206,229,0,78,0,0,0,1,0,0,135,0,285,319,0,440,1,0,0,290,0,365,0,0,2,0,458,0,1
ENSG00000128596.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0
ENSG00000135253.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ENSG00000128524.4,618,62,14,9,1007,0,151,52,0,1141,0,25,0,0,23,42,2,1360,276,0,0,2,166,0,0,205,1311,0,311,502,247,0,0,1469,0,300,0,18,0,4,770,968,4,1828,0,518,0,0,0,0,0,267,0,0,0,192,0,823,2041,250,43,294,2,10,2,283,973,764,1002,929,1213,832,792,1018,639,1052,808,762,825,427,281,76,656,1370,481,1133,929,398,417,896,666,1081,1569,940,1212,635,571,1620,1822,773,1012,683,87,3109,939,997,693,365,631,1243,1328,583,7,867,389,296,848,1553,1546,1615,2,1304,1480,2319,1141,1265,2
ENSG00000272899.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128604.16,2,88,68,0,0,10,0,106,0,0,172,0,143,0,1,0,0,0,0,326,0,4,0,0,0,356,0,0,330,1942,6,0,0,0,0,0,0,0,0,54,2,0,24,202,0,0,0,0,670,0,0,737,0,0,0,0,0,0,456,0,0,0,270,0,260,840,94,98,140,365,311,0,119,82,0,97,0,323,0,12,130,2,291,10,38,0,333,70,0,30,116,0,6,10,337,0,11,624,0,0,932,0,0,7,280,431,1280,0,0,525,88,0,2,0,0,3,476,848,2928,0,147,25,12,9,16,0,2
ENSG00000275106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000064419.11,182,4,50,39,0,0,0,10,123,0,0,0,8,0,1499,0,0,0,142,93,0,0,383,0,0,108,0,0,0,0,0,4,3,324,2,0,0,0,299,0,0,0,0,0,2,0,2,3,0,0,4,159,0,353,0,0,18,4,0,0,2006,278,0,0,0,6654,36,644,491,0,1132,1411,255,17,185,1445,1182,394,0,6,4,353,440,0,707,0,297,15,1433,1137,1140,2,958,1773,2962,0,1455,215,0,8,875,66,484,18,6,218,203,869,400,912,301,1297,0,1523,11,2726,0,4932,116,1260,220,1761,239,1740,28,6126,0
ENSG00000244556.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230359.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,2,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,4,10,0,0,0,188,0,0,52,0,2,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,2,2,0,4,0
ENSG00000242162.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000230626.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158457.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,132,0,58,0,0,0,0,0,0,0,0,186,160,0,0,0,0,20,0,355,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158467.14,0,3,6,0,0,1488,0,0,0,0,0,0,0,0,2,0,0,140,8,387,0,0,0,2,0,0,20,0,18,0,0,4,0,7,0,0,2,9,0,0,0,2,429,2,0,7939,0,2,0,0,0,0,5,0,6,0,0,0,0,0,2,0,0,76,0,4,122,40,29,0,639,0,4,828,0,514,286,0,0,78,0,198,0,156,7,2,2631,0,3197,297,2,18,90,0,969,6,0,0,188,0,0,0,44,0,0,0,0,2,64,50,579,54,0,0,6,0,1114,10,1310,188,2,0,114,368,0,0,2
ENSG00000238072.1,18,0,0,230,0,72,0,115,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,170,0,0,0,0,0,0,0,561,0,0,0,0,0,7,52,0,0,27,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,120,2,53,0,0,102,111,236,201,6,15,61,16,264,188,124,171,52,131,0,212,3,138,307,190,132,70,105,82,148,130,193,5,177,17,95,48,336,384,94,147,10,301,351,101,136,33,88,0,76,20,103,0,396,45,6,657,149,42,190,268,10,118,67,299,175,0
ENSG00000128578.7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,170,0,0,313,65,3,1400,16,0,102,384,2,0,2,12,0,0,76,0,96,0,0,0,84,0,0,40,4,0,0,0,0,3,3,21,0,0,0,0,27,42,0,6,16,62,0,0,0,12,6,0,0,66,0,0,1468,0,0,74,0
ENSG00000239919.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240204.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6,0,0,0,0,59,136,100,394,115,0,0,0,0,0,0,6,0,306,2,6,2,610,0,461,0,0,2,339,10,0,0,0,534,0,111,64,0,3,14,0,204,0,2,498,275,0,0,0,0,549,0,0,52,0,10,88,0,2,10,0
ENSG00000273329.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0
ENSG00000106459.12,0,0,0,216,52,0,3,0,0,0,50,0,0,44,0,0,0,0,0,26,0,0,279,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,1,0,0,595,0,0,0,0,0,0,339,0,0,1,0,0,86,0,44,65,43,325,0,0,1414,27,0,239,0,3,0,1280,0,75,30,126,0,0,40,6,294,4,6,81,0,0,0,174,128,3,0,0,0,0,213,178,3,183,50,0,26,0,0,0,0,0,131,0,208,0,0,86,32,29,0,0
ENSG00000186591.9,1088,1892,126,2718,927,4,152,0,0,1196,58,1448,0,2,116,144,132,50,731,6,990,592,636,1526,4,2,1057,2,810,46,0,6,1468,3875,0,6,28,38,10,24,1351,198,62,798,1223,300,210,0,0,6382,6,4475,0,339,8,82,0,0,0,2362,1056,1570,32,0,22,789,547,1029,1982,14,4787,817,414,1092,22,3792,2088,0,946,239,1307,2,878,4002,2385,835,275,310,1037,918,1750,6,1657,417,893,457,2956,1044,386,543,1758,3752,1271,4547,1046,1404,1793,296,942,1100,707,610,0,1968,2169,1300,352,2365,1322,1360,16,788,1970,4394,418,2176,237
